Connected with result code 0 at Fri May 17 08:43:07 2024
Message, latency, average, std-dev
463, 1136.7006301879883, 1043.616628543862, 288.8570599714074
464, 1132.8449249267578, 1043.8089309067561, 288.57529136616375
465, 1132.3089599609375, 1043.9992535498834, 288.29397947153006
466, 1130.2869319915771, 1044.1844202418183, 288.0121645716783
467, 1127.366065979004, 1044.3625393975726, 287.72932797477097
468, 1123.877763748169, 1044.532443723108, 287.445211299337
469, 1119.7431087493896, 1044.692807614422, 287.1595596240583
470, 1115.9064769744873, 1044.844326059869, 286.87267523768674
471, 1112.40816116333, 1044.9877736927851, 286.5848515242441
472, 1109.126091003418, 1045.1236599582737, 286.2962942109276
473, 1107.1913242340088, 1045.2548812358123, 286.0077039707967
474, 1104.0968894958496, 1045.3790204937447, 285.7186049692742
475, 1101.9375324249268, 1045.4980910451789, 285.42946254353177
476, 1099.7726917266846, 1045.6121133155182, 285.1403131510024
477, 1096.6856479644775, 1045.7191857152015, 284.8508461551816
478, 1096.8422889709473, 1045.8261378140628, 284.56231633204726
479, 1095.0028896331787, 1045.9288032667125, 284.2739849141923
480, 1093.8935279846191, 1046.0287297765415, 283.98613303472547
481, 1091.6526317596436, 1046.1235819636165, 283.6983867931029
482, 1090.8119678497314, 1046.2162964571562, 283.41123561670435
483, 1089.7934436798096, 1046.306518294056, 283.1246261905134
484, 1086.6284370422363, 1046.3898280435358, 282.8379170316841
485, 1084.7375392913818, 1046.4688954894075, 282.55153557237935
486, 1082.160472869873, 1046.5423349490381, 282.2653285863254
487, 1081.6617012023926, 1046.6144486374435, 281.97986107099894
488, 1078.1211853027344, 1046.6790116224133, 281.69440233753613
489, 1075.6118297576904, 1046.7381789396634, 281.4092592566505
490, 1072.9804039001465, 1046.7917345008073, 281.12445484014626
491, 1070.6822872161865, 1046.840391430981, 280.84009685069213
492, 1069.312572479248, 1046.8860665957134, 280.55637062395533
493, 1067.1522617340088, 1046.9271744966024, 280.2731694769473
494, 1064.570665359497, 1046.9628900651508, 279.9904714986891
495, 1063.3175373077393, 1046.99592975655, 279.708473829604
496, 1061.5122318267822, 1047.0251964945946, 279.42712605495194
497, 1060.3561401367188, 1047.0520193188243, 279.1465098868137
498, 1059.1847896575928, 1047.0763823114723, 278.8666303904599
499, 1056.1273097991943, 1047.0945204427103, 278.58735882733043
500, 1054.4774532318115, 1047.1092863082886, 278.3088274969972
